phibin,etabin,calib_factor
200, 32, 0.817341
200, 33, 0.808777
200, 34, 0.631124
200, 35, 0.704455
200, 36, 0.903645
200, 37, 0.962046
200, 38, 1.20354
200, 39, 1.11089
200, 40, 1.13726
200, 41, 1.05646
200, 42, 1.17742
200, 43, 1.27246
200, 44, 1.09511
200, 45, 1.11496
200, 46, 0.870212
200, 47, 0.634607
200, 48, 0.998223
200, 49, 0.998184
200, 50, 0.882462
200, 51, 1.08193
200, 52, 1.06841
200, 53, 0.95841
200, 54, 0.934984
200, 55, 0.880762
200, 56, 1.20136
200, 57, 1.4697
200, 58, 1.10993
200, 59, 0.962949
200, 60, 0.998151
200, 61, 0.770955
200, 62, 1.30611
200, 63, 1.07695
200, 64, 0.732052
200, 65, 0.665698
200, 66, 0.783852
200, 67, 0.933706
200, 68, 1.38268
200, 69, 1.21256
200, 70, 1.19821
200, 71, 1.09319
200, 72, 0.994867
200, 73, 0.973664
200, 74, 0.938764
200, 75, 0.884972
200, 76, 0.867337
200, 77, 0.924845
200, 78, 0.941019
200, 79, 0.875204
200, 80, 0.994796
200, 81, 0.753044
200, 82, 0.998171
200, 83, 1.42073
200, 84, 0.67432
200, 85, 1.07839
200, 86, 1.25872
200, 87, 1.31584
200, 88, 1.31441
200, 89, 1.09774
200, 90, 0.983476
200, 91, 1.3888
200, 92, 0.956115
200, 93, 0.875556
200, 94, 0.980455
200, 95, 0.998141
201, 0, 0.689833
201, 1, 0.814571
201, 2, 0.905542
201, 3, 0.883569
201, 4, 1.00754
201, 5, 1.05486
201, 6, 0.845382
201, 7, 0.951891
201, 8, 0.846381
201, 9, 0.632049
201, 10, 1.04609
201, 11, 1.07695
201, 12, 1.0977
201, 13, 1.22038
201, 14, 0.77838
201, 15, 0.816702
201, 16, 0.945003
201, 17, 1.07155
201, 18, 0.722917
201, 19, 0.650143
201, 20, 0.684949
201, 21, 0.854976
201, 22, 1.10236
201, 23, 1.00103
201, 24, 0.686583
201, 25, 0.79611
201, 26, 1.11507
201, 27, 0.913649
201, 28, 1.05855
201, 29, 0.953823
201, 30, 1.08198
201, 31, 0.947506
201, 32, 1.05532
201, 33, 0.989393
201, 34, 0.797337
201, 35, 0.759548
201, 36, 0.87841
201, 37, 0.947433
201, 38, 0.978114
201, 39, 1.02352
201, 40, 1.09935
201, 41, 0.970134
201, 42, 0.918638
201, 43, 1.10545
201, 44, 1.16094
201, 45, 0.928491
201, 46, 0.673849
201, 47, 0.726223
201, 48, 0.968072
201, 49, 0.907807
201, 50, 0.578403
201, 51, 0.777112
201, 52, 0.869551
201, 53, 0.928708
201, 54, 0.863271
201, 55, 0.73589
201, 56, 1.12191
201, 57, 0.944152
201, 58, 0.86435
201, 59, 0.801354
201, 60, 0.818879
201, 61, 0.825475
201, 62, 1.19347
201, 63, 1.05015
201, 64, 0.956546
201, 65, 0.748299
201, 66, 0.969976
201, 67, 0.892437
201, 68, 1.31571
201, 69, 1.18406
201, 70, 1.00962
201, 71, 1.09202
201, 72, 0.950509
201, 73, 0.977313
201, 74, 0.802967
201, 75, 0.87396
201, 76, 1.11584
201, 77, 0.967787
201, 78, 1.05672
201, 79, 0.977423
201, 80, 0.861178
201, 81, 0.741864
201, 82, 1.32985
201, 83, 1.16118
201, 84, 0.92138
201, 85, 0.852837
201, 86, 1.20706
201, 87, 0.988859
201, 88, 1.125
201, 89, 0.960622
201, 90, 0.685104
201, 91, 0.83528
201, 92, 0.890845
201, 93, 0.779754
201, 94, 0.755506
201, 95, 0.763722
202, 0, 0.979118
202, 1, 1.21003
202, 2, 0.805209
202, 3, 0.975783
202, 4, 1.1758
202, 5, 1.10582
202, 6, 0.947713
202, 7, 1.00051
202, 8, 0.781765
202, 9, 0.950141
202, 10, 0.596244
202, 11, 0.765957
202, 12, 0.72944
202, 13, 0.582791
202, 14, 0.783152
202, 15, 0.971773
202, 16, 0.76734
202, 17, 0.724939
202, 18, 0.819303
202, 19, 0.877211
202, 20, 0.708976
202, 21, 0.877448
202, 22, 0.935419
202, 23, 0.990817
202, 24, 0.740821
202, 25, 0.850393
202, 26, 0.967187
202, 27, 0.990839
202, 28, 0.828494
202, 29, 0.887615
202, 30, 0.965147
202, 31, 1.0015
202, 32, 0.914231
202, 33, 1.05417
202, 34, 0.643868
202, 35, 0.835081
202, 36, 0.687659
202, 37, 1.13376
202, 38, 0.966495
202, 39, 1.12246
202, 40, 0.906746
202, 41, 0.880917
202, 42, 0.958974
202, 43, 0.825307
202, 44, 0.996891
202, 45, 0.874453
202, 46, 1.01804
202, 47, 0.999095
202, 48, 1.65303
202, 49, 0.949064
202, 50, 0.692742
202, 51, 0.651921
202, 52, 0.869673
202, 53, 0.939992
202, 54, 0.820511
202, 55, 0.740308
202, 56, 0.999076
202, 57, 0.916801
202, 58, 0.908382
202, 59, 0.867894
202, 60, 0.909335
202, 61, 0.850604
202, 62, 0.936494
202, 63, 0.796132
202, 64, 0.928989
202, 65, 0.836699
202, 66, 1.19118
202, 67, 1.08136
202, 68, 1.19613
202, 69, 1.06908
202, 70, 1.29881
202, 71, 1.23415
202, 72, 1.11098
202, 73, 0.892889
202, 74, 0.873014
202, 75, 0.825874
202, 76, 0.744672
202, 77, 0.723365
202, 78, 1.07197
202, 79, 0.958584
202, 80, 1.00079
202, 81, 0.832763
202, 82, 0.905236
202, 83, 0.917097
202, 84, 0.908378
202, 85, 0.932713
202, 86, 1.13364
202, 87, 1.08817
202, 88, 0.80644
202, 89, 0.907863
202, 90, 0.883342
202, 91, 0.959152
202, 92, 1.05041
202, 93, 0.968473
202, 94, 0.765881
202, 95, 0.811292
203, 0, 0.614813
203, 1, 1.11251
203, 2, 0.730213
203, 3, 0.852578
203, 4, 1.16679
203, 5, 1.03434
203, 6, 0.958385
203, 7, 1.056
203, 8, 0.793883
203, 9, 0.801054
203, 10, 0.999097
203, 11, 0.644222
203, 12, 0.677061
203, 13, 0.64225
203, 14, 0.636425
203, 15, 0.665005
203, 16, 0.818036
203, 17, 0.744584
203, 18, 0.691915
203, 19, 0.735446
203, 20, 0.819038
203, 21, 0.922569
203, 22, 0.990151
203, 23, 0.761224
203, 24, 0.839757
203, 25, 1.00627
203, 26, 0.950029
203, 27, 0.920713
203, 28, 0.872314
203, 29, 0.857818
203, 30, 0.834593
203, 31, 1.02116
203, 32, 0.87545
203, 33, 0.904911
203, 34, 0.827052
203, 35, 0.880065
203, 36, 0.646872
203, 37, 1.02247
203, 38, 0.945769
203, 39, 0.989117
203, 40, 0.812943
203, 41, 0.986011
203, 42, 0.933211
203, 43, 0.972771
203, 44, 1.11599
203, 45, 0.983542
203, 46, 1.12769
203, 47, 1.04828
203, 48, 0.998984
203, 49, 1.65919
203, 50, 0.771645
203, 51, 0.654661
203, 52, 0.931301
203, 53, 0.884746
203, 54, 0.888059
203, 55, 0.998945
203, 56, 0.626375
203, 57, 0.639366
203, 58, 1.05349
203, 59, 0.868614
203, 60, 0.902285
203, 61, 0.91976
203, 62, 0.955744
203, 63, 0.910932
203, 64, 0.993537
203, 65, 0.953608
203, 66, 1.06486
203, 67, 1.09289
203, 68, 1.10886
203, 69, 1.06134
203, 70, 1.27324
203, 71, 1.19089
203, 72, 1.06499
203, 73, 1.01873
203, 74, 0.842448
203, 75, 0.786321
203, 76, 0.699374
203, 77, 0.780187
203, 78, 1.12347
203, 79, 0.930805
203, 80, 0.965099
203, 81, 0.808878
203, 82, 1.01198
203, 83, 0.966824
203, 84, 0.96186
203, 85, 0.956714
203, 86, 1.17768
203, 87, 1.1154
203, 88, 1.00884
203, 89, 0.984214
203, 90, 0.941979
203, 91, 0.899202
203, 92, 0.911063
203, 93, 0.988694
203, 94, 0.724661
203, 95, 0.998974
204, 0, 1.03054
204, 1, 0.741437
204, 2, 1.0505
204, 3, 1.16575
204, 4, 0.813691
204, 5, 1.01527
204, 6, 0.919244
204, 7, 0.888993
204, 8, 1.05906
204, 9, 1.13254
204, 10, 0.970621
204, 11, 0.971027
204, 12, 0.852301
204, 13, 0.82359
204, 14, 0.686621
204, 15, 0.998992
204, 16, 0.664411
204, 17, 0.681916
204, 18, 1.01126
204, 19, 1.15831
204, 20, 0.604762
204, 21, 0.999013
204, 22, 1.15168
204, 23, 1.20409
204, 24, 0.928351
204, 25, 0.888105
204, 26, 0.694763
204, 27, 0.716461
204, 28, 0.845608
204, 29, 0.715672
204, 30, 0.781258
204, 31, 0.818321
204, 32, 0.939982
204, 33, 0.892449
204, 34, 0.860462
204, 35, 0.955405
204, 36, 0.952104
204, 37, 0.945727
204, 38, 0.940499
204, 39, 0.805698
204, 40, 0.798449
204, 41, 0.819773
204, 42, 0.980016
204, 43, 1.08399
204, 44, 1.0769
204, 45, 0.921272
204, 46, 0.709306
204, 47, 1.14823
204, 48, 1.68491
204, 49, 0.999031
204, 50, 0.934169
204, 51, 0.904688
204, 52, 0.768001
204, 53, 0.834504
204, 54, 0.891584
204, 55, 0.835289
204, 56, 1.09863
204, 57, 1.12498
204, 58, 1.08477
204, 59, 1.12557
204, 60, 1.25949
204, 61, 0.981207
204, 62, 1.24777
204, 63, 1.10788
204, 64, 1.29932
204, 65, 1.20041
204, 66, 0.876152
204, 67, 0.904154
204, 68, 1.22387
204, 69, 1.19814
204, 70, 1.12814
204, 71, 1.18228
204, 72, 0.94561
204, 73, 0.778847
204, 74, 0.957221
204, 75, 0.928525
204, 76, 0.837271
204, 77, 0.81758
204, 78, 0.919813
204, 79, 1.05514
204, 80, 0.698913
204, 81, 0.815967
204, 82, 0.912735
204, 83, 0.893929
204, 84, 0.978261
204, 85, 1.05242
204, 86, 0.881099
204, 87, 0.798078
204, 88, 0.77945
204, 89, 0.744511
204, 90, 1.23848
204, 91, 0.961161
204, 92, 0.957202
204, 93, 0.846445
204, 94, 1.07445
204, 95, 1.03883
205, 0, 0.608606
205, 1, 0.653233
205, 2, 1.07585
205, 3, 1.08305
205, 4, 0.762481
205, 5, 1.0784
205, 6, 0.978505
205, 7, 0.828334
205, 8, 0.965628
205, 9, 0.802893
205, 10, 0.852517
205, 11, 0.914572
205, 12, 0.573205
205, 13, 0.719355
205, 14, 0.998999
205, 15, 0.890461
205, 16, 0.73963
205, 17, 0.682527
205, 18, 0.736372
205, 19, 0.71807
205, 20, 0.806479
205, 21, 0.612902
205, 22, 1.14576
205, 23, 0.97104
205, 24, 1.01797
205, 25, 0.860147
205, 26, 0.888804
205, 27, 0.687956
205, 28, 0.810399
205, 29, 0.792982
205, 30, 0.802243
205, 31, 0.764403
205, 32, 0.784955
205, 33, 0.852761
205, 34, 0.973037
205, 35, 0.926052
205, 36, 0.775869
205, 37, 0.776617
205, 38, 0.956587
205, 39, 0.961442
205, 40, 0.832207
205, 41, 0.838956
205, 42, 0.777034
205, 43, 1.0315
205, 44, 1.00728
205, 45, 0.922878
205, 46, 1.07209
205, 47, 0.678329
205, 48, 0.999019
205, 49, 0.99898
205, 50, 0.991087
205, 51, 1.01647
205, 52, 0.755587
205, 53, 0.842079
205, 54, 0.936624
205, 55, 1.02259
205, 56, 0.873883
205, 57, 0.879174
205, 58, 1.17135
205, 59, 1.12316
205, 60, 1.21602
205, 61, 1.30273
205, 62, 1.16376
205, 63, 1.24128
205, 64, 1.34659
205, 65, 1.24678
205, 66, 0.910324
205, 67, 0.938415
205, 68, 1.41573
205, 69, 1.40324
205, 70, 1.1604
205, 71, 1.10392
205, 72, 1.00994
205, 73, 1.04444
205, 74, 1.09321
205, 75, 1.08407
205, 76, 0.872486
205, 77, 0.718585
205, 78, 1.02867
205, 79, 0.880968
205, 80, 0.984611
205, 81, 0.861446
205, 82, 0.855857
205, 83, 0.927621
205, 84, 0.793357
205, 85, 0.604527
205, 86, 0.870094
205, 87, 0.815815
205, 88, 0.780127
205, 89, 0.706801
205, 90, 1.01997
205, 91, 1.02258
205, 92, 0.96371
205, 93, 1.13438
205, 94, 0.933724
205, 95, 0.955677
206, 0, 1.21717
206, 1, 1.0433
206, 2, 0.775737
206, 3, 0.780544
206, 4, 1.11514
206, 5, 0.988036
206, 6, 0.893411
206, 7, 1.02518
206, 8, 0.648835
206, 9, 0.929281
206, 10, 1.06928
206, 11, 1.02167
206, 12, 1.33446
206, 13, 1.32164
206, 14, 1.0444
206, 15, 0.983545
206, 16, 1.33758
206, 17, 1.0085
206, 18, 1.09002
206, 19, 1.01844
206, 20, 0.946154
206, 21, 1.1187
206, 22, 0.629073
206, 23, 0.637267
206, 24, 0.947007
206, 25, 1.01492
206, 26, 0.699589
206, 27, 0.862912
206, 28, 0.781147
206, 29, 0.701886
206, 30, 0.703114
206, 31, 0.968545
206, 32, 0.834917
206, 33, 0.984298
206, 34, 0.63076
206, 35, 0.836929
206, 36, 0.989297
206, 37, 0.89811
206, 38, 0.918679
206, 39, 0.746912
206, 40, 0.709755
206, 41, 0.86996
206, 42, 1.085
206, 43, 1.20338
206, 44, 0.837495
206, 45, 1.01295
206, 46, 0.904888
206, 47, 1.34305
206, 48, 0.98558
206, 49, 0.999018
206, 50, 0.788186
206, 51, 0.666853
206, 52, 1.13498
206, 53, 1.00697
206, 54, 0.998984
206, 55, 0.999003
206, 56, 1.04616
206, 57, 0.992757
206, 58, 1.13362
206, 59, 0.913553
206, 60, 0.959984
206, 61, 0.946792
206, 62, 1.30212
206, 63, 1.29084
206, 64, 1.2427
206, 65, 1.30033
206, 66, 0.815604
206, 67, 0.939154
206, 68, 1.1013
206, 69, 0.94483
206, 70, 1.04702
206, 71, 1.00639
206, 72, 0.922135
206, 73, 0.987458
206, 74, 0.80396
206, 75, 0.825472
206, 76, 0.976065
206, 77, 0.837214
206, 78, 0.945396
206, 79, 0.92495
206, 80, 1.01899
206, 81, 0.912116
206, 82, 0.948507
206, 83, 0.948357
206, 84, 0.632109
206, 85, 0.654873
206, 86, 1.01109
206, 87, 0.921929
206, 88, 1.20053
206, 89, 0.909161
206, 90, 1.12537
206, 91, 1.13442
206, 92, 0.787436
206, 93, 0.793951
206, 94, 0.743617
206, 95, 0.916764
207, 0, 0.934301
207, 1, 1.63281
207, 2, 0.986495
207, 3, 0.855312
207, 4, 1.2648
207, 5, 1.50356
207, 6, 1.05382
207, 7, 1.21778
207, 8, 0.985959
207, 9, 0.783159
207, 10, 1.38285
207, 11, 1.10041
207, 12, 1.65337
207, 13, 1.39426
207, 14, 0.968472
207, 15, 1.30789
207, 16, 1.42271
207, 17, 1.12964
207, 18, 1.07464
207, 19, 1.37849
207, 20, 1.06485
207, 21, 1.32559
207, 22, 0.999022
207, 23, 0.633047
207, 24, 1.16278
207, 25, 1.13185
207, 26, 0.674528
207, 27, 0.700533
207, 28, 0.825434
207, 29, 1.00855
207, 30, 0.755071
207, 31, 0.802773
207, 32, 1.12742
207, 33, 1.0803
207, 34, 0.658882
207, 35, 0.97468
207, 36, 0.898978
207, 37, 0.916094
207, 38, 1.20123
207, 39, 0.988221
207, 40, 0.800667
207, 41, 0.711096
207, 42, 1.08983
207, 43, 1.50084
207, 44, 1.12542
207, 45, 1.297
207, 46, 0.999045
207, 47, 1.33692
207, 48, 1.40518
207, 49, 0.777652
207, 50, 0.887973
207, 51, 1.02436
207, 52, 1.26905
207, 53, 1.09737
207, 54, 0.999013
207, 55, 0.999033
207, 56, 0.817388
207, 57, 0.802815
207, 58, 1.12673
207, 59, 1.20066
207, 60, 1.06607
207, 61, 1.19727
207, 62, 1.53844
207, 63, 1.53463
207, 64, 1.54425
207, 65, 1.35201
207, 66, 0.983619
207, 67, 0.984287
207, 68, 1.05287
207, 69, 0.979957
207, 70, 1.20139
207, 71, 1.29809
207, 72, 1.01061
207, 73, 0.765905
207, 74, 0.831549
207, 75, 0.696605
207, 76, 0.811231
207, 77, 0.779452
207, 78, 0.84197
207, 79, 0.789721
207, 80, 0.905738
207, 81, 0.930887
207, 82, 0.784471
207, 83, 0.999055
207, 84, 1.03831
207, 85, 1.00863
207, 86, 1.28062
207, 87, 1.35678
207, 88, 0.988506
207, 89, 0.700206
207, 90, 1.11879
207, 91, 1.1376
207, 92, 0.800214
207, 93, 0.955548
207, 94, 0.93745
207, 95, 0.912062
208, 0, 0.77195
208, 1, 1.32753
208, 2, 0.993369
208, 3, 1.04898
208, 4, 1.10283
208, 5, 1.00509
208, 6, 1.20821
208, 7, 1.21566
208, 8, 1.24825
208, 9, 1.17603
208, 10, 1.16462
208, 11, 1.30907
208, 12, 0.68439
208, 13, 0.724552
208, 14, 1.10732
208, 15, 0.925422
208, 16, 1.20177
208, 17, 1.17597
208, 18, 1.06066
208, 19, 1.07078
208, 20, 1.03775
208, 21, 1.0842
208, 22, 1.08695
208, 23, 1.02636
208, 24, 1.15728
208, 25, 1.17033
208, 26, 1.27263
208, 27, 1.02143
208, 28, 1.10673
208, 29, 1.31428
208, 30, 1.2122
208, 31, 0.960218
208, 32, 0.760887
208, 33, 1.02041
208, 34, 1.16556
208, 35, 1.04347
208, 36, 1.05723
208, 37, 1.10497
208, 38, 1.13381
208, 39, 1.12363
208, 40, 1.22702
208, 41, 0.955509
208, 42, 0.964333
208, 43, 0.909504
208, 44, 0.987119
208, 45, 1.12294
208, 46, 1.15612
208, 47, 1.58064
208, 48, 1.34715
208, 49, 1.53315
208, 50, 1.1723
208, 51, 1.1663
208, 52, 1.18493
208, 53, 1.00722
208, 54, 1.06077
208, 55, 1.31108
208, 56, 1.17931
208, 57, 1.25328
208, 58, 1.24525
208, 59, 1.21517
208, 60, 0.878342
208, 61, 1.0083
208, 62, 0.991649
208, 63, 1.02904
208, 64, 1.05089
208, 65, 1.03996
208, 66, 1.07104
208, 67, 0.957966
208, 68, 0.91268
208, 69, 0.968296
208, 70, 1.00071
208, 71, 1.09286
208, 72, 0.878182
208, 73, 0.605496
208, 74, 0.955962
208, 75, 1.05427
208, 76, 0.963465
208, 77, 1.05476
208, 78, 0.943111
208, 79, 1.15526
208, 80, 1.30834
208, 81, 0.886044
208, 82, 1.00172
208, 83, 1.19925
208, 84, 1.19216
208, 85, 1.60287
208, 86, 1.10145
208, 87, 1.23155
208, 88, 1.27389
208, 89, 0.999074
208, 90, 1.2859
208, 91, 1.23511
208, 92, 1.24438
208, 93, 1.17066
208, 94, 1.69016
208, 95, 0.854296
209, 0, 0.999043
209, 1, 1.46612
209, 2, 0.97419
209, 3, 0.940731
209, 4, 0.977339
209, 5, 0.98984
209, 6, 0.894271
209, 7, 0.917766
209, 8, 1.03355
209, 9, 1.1118
209, 10, 1.06661
209, 11, 1.2277
209, 12, 0.952295
209, 13, 0.655751
209, 14, 0.614265
209, 15, 1.11902
209, 16, 1.12502
209, 17, 0.986915
209, 18, 1.06999
209, 19, 1.02556
209, 20, 1.0009
209, 21, 0.974487
209, 22, 0.9783
209, 23, 0.866343
209, 24, 1.06938
209, 25, 1.07698
209, 26, 0.960434
209, 27, 0.888236
209, 28, 1.02734
209, 29, 1.01656
209, 30, 0.9008
209, 31, 0.883707
209, 32, 1.23776
209, 33, 1.02389
209, 34, 0.944552
209, 35, 1.09914
209, 36, 1.02296
209, 37, 0.983215
209, 38, 1.0495
209, 39, 1.10756
209, 40, 0.863583
209, 41, 0.85849
209, 42, 0.963243
209, 43, 0.772677
209, 44, 0.684142
209, 45, 0.97458
209, 46, 0.922129
209, 47, 1.21963
209, 48, 0.934779
209, 49, 0.907686
209, 50, 1.0347
209, 51, 1.08594
209, 52, 0.96646
209, 53, 1.04011
209, 54, 0.965247
209, 55, 0.976849
209, 56, 1.13048
209, 57, 1.22661
209, 58, 1.05309
209, 59, 1.19022
209, 60, 1.03508
209, 61, 1.05343
209, 62, 0.913352
209, 63, 0.977183
209, 64, 0.818512
209, 65, 0.901087
209, 66, 1.00739
209, 67, 0.903466
209, 68, 0.911278
209, 69, 0.898168
209, 70, 0.914117
209, 71, 0.896682
209, 72, 0.98845
209, 73, 0.969651
209, 74, 1.0895
209, 75, 1.03406
209, 76, 0.959617
209, 77, 0.853794
209, 78, 0.903678
209, 79, 0.898114
209, 80, 1.05858
209, 81, 1.03023
209, 82, 0.806573
209, 83, 0.835744
209, 84, 0.831046
209, 85, 0.992784
209, 86, 0.967955
209, 87, 0.933039
209, 88, 0.99011
209, 89, 0.976652
209, 90, 0.962242
209, 91, 0.817844
209, 92, 1.09901
209, 93, 1.10407
209, 94, 0.940155
209, 95, 0.623986
210, 0, 0.934286
210, 1, 0.981339
210, 2, 0.896537
210, 3, 1.01707
210, 4, 0.971395
210, 5, 1.12186
210, 6, 0.93599
210, 7, 0.989983
210, 8, 0.98299
210, 9, 0.937873
210, 10, 0.879177
210, 11, 0.889167
210, 12, 0.923471
210, 13, 0.965509
210, 14, 0.929598
210, 15, 0.836748
210, 16, 0.869491
210, 17, 0.902873
210, 18, 1.1098
210, 19, 0.962846
210, 20, 1.0165
210, 21, 1.08049
210, 22, 1.13626
210, 23, 1.0672
210, 24, 0.90594
210, 25, 0.999685
210, 26, 1.03639
210, 27, 0.819262
210, 28, 0.951181
210, 29, 0.939089
210, 30, 0.871591
210, 31, 1.14962
210, 32, 0.920189
210, 33, 0.941243
210, 34, 0.964048
210, 35, 0.953717
210, 36, 1.04433
210, 37, 1.04876
210, 38, 0.796607
210, 39, 0.835395
210, 40, 0.749766
210, 41, 0.836533
210, 42, 0.863042
210, 43, 0.902021
210, 44, 0.777784
210, 45, 0.756443
210, 46, 0.806005
210, 47, 0.77684
210, 48, 0.798656
210, 49, 0.696707
210, 50, 0.737938
210, 51, 0.91429
210, 52, 1.04431
210, 53, 0.976985
210, 54, 0.920259
210, 55, 1.14433
210, 56, 1.01779
210, 57, 1.01895
210, 58, 1.01559
210, 59, 1.05524
210, 60, 0.731809
210, 61, 0.769676
210, 62, 0.775515
210, 63, 0.836606
210, 64, 0.781134
210, 65, 0.773733
210, 66, 0.783644
210, 67, 0.802189
210, 68, 0.960953
210, 69, 0.936044
210, 70, 0.9383
210, 71, 0.910287
210, 72, 1.00507
210, 73, 0.942818
210, 74, 0.939811
210, 75, 0.822537
210, 76, 1.02253
210, 77, 0.900464
210, 78, 0.980071
210, 79, 0.849356
210, 80, 0.887196
210, 81, 0.703522
210, 82, 0.862254
210, 83, 1.04978
210, 84, 0.923438
210, 85, 1.44308
210, 86, 0.920038
210, 87, 1.01153
210, 88, 1.14928
210, 89, 1.10311
210, 90, 0.997172
210, 91, 0.934752
210, 92, 0.958067
210, 93, 0.983398
210, 94, 0.732482
210, 95, 0.99914
211, 0, 1.08551
211, 1, 1.17225
211, 2, 0.89849
211, 3, 0.963895
211, 4, 0.970968
211, 5, 0.892784
211, 6, 0.841917
211, 7, 0.810417
211, 8, 1.04521
211, 9, 1.03263
211, 10, 1.46153
211, 11, 0.994566
211, 12, 0.976341
211, 13, 1.00587
211, 14, 0.99916
211, 15, 0.916936
211, 16, 0.877106
211, 17, 1.03207
211, 18, 1.16308
211, 19, 0.933248
211, 20, 0.966216
211, 21, 0.997852
211, 22, 0.953251
211, 23, 0.917825
211, 24, 1.01503
211, 25, 0.955582
211, 26, 1.10039
211, 27, 0.954515
211, 28, 1.01046
211, 29, 0.960229
211, 30, 1.00122
211, 31, 0.9249
211, 32, 1.09308
211, 33, 1.01289
211, 34, 0.992579
211, 35, 0.85789
211, 36, 0.969126
211, 37, 1.03773
211, 38, 0.722644
211, 39, 0.942525
211, 40, 1.02174
211, 41, 0.935734
211, 42, 0.918688
211, 43, 0.698352
211, 44, 0.820376
211, 45, 0.987359
211, 46, 0.636787
211, 47, 0.887727
211, 48, 0.921221
211, 49, 0.966844
211, 50, 1.01538
211, 51, 0.97146
211, 52, 0.993956
211, 53, 1.03683
211, 54, 0.979493
211, 55, 0.984096
211, 56, 0.905965
211, 57, 1.05797
211, 58, 1.01783
211, 59, 1.07483
211, 60, 0.995451
211, 61, 0.851894
211, 62, 0.911353
211, 63, 0.925573
211, 64, 1.06329
211, 65, 0.87188
211, 66, 0.981209
211, 67, 0.993257
211, 68, 0.878982
211, 69, 0.915878
211, 70, 0.854654
211, 71, 0.808109
211, 72, 0.988937
211, 73, 1.01802
211, 74, 1.06765
211, 75, 1.06169
211, 76, 0.892153
211, 77, 0.998151
211, 78, 0.812737
211, 79, 0.886219
211, 80, 1.07885
211, 81, 1.02227
211, 82, 0.869506
211, 83, 0.933755
211, 84, 1.11116
211, 85, 0.736144
211, 86, 1.11827
211, 87, 1.14516
211, 88, 1.05848
211, 89, 0.983867
211, 90, 0.849519
211, 91, 0.892679
211, 92, 1.06554
211, 93, 1.04275
211, 94, 0.900545
211, 95, 0.772371
212, 0, 0.668482
212, 1, 1.03791
212, 2, 0.887133
212, 3, 0.895283
212, 4, 0.853269
212, 5, 1.0294
212, 6, 0.859537
212, 7, 1.07891
212, 8, 0.892484
212, 9, 1.09545
212, 10, 0.927998
212, 11, 1.00431
212, 12, 0.80437
212, 13, 0.738202
212, 14, 0.88687
212, 15, 0.972085
212, 16, 0.907154
212, 17, 1.04881
212, 18, 1.00402
212, 19, 1.02361
212, 20, 0.963068
212, 21, 1.08213
212, 22, 0.96177
212, 23, 1.00893
212, 24, 0.832389
212, 25, 0.912503
212, 26, 0.898268
212, 27, 0.858623
212, 28, 1.04439
212, 29, 0.912973
212, 30, 0.902947
212, 31, 0.909126
212, 32, 1.02775
212, 33, 0.975551
212, 34, 1.01752
212, 35, 0.948153
212, 36, 0.981123
212, 37, 0.971018
212, 38, 0.943468
212, 39, 0.978926
212, 40, 0.967101
212, 41, 0.924454
212, 42, 0.885809
212, 43, 0.728637
212, 44, 1.00358
212, 45, 0.849364
212, 46, 0.708932
212, 47, 1.08414
212, 48, 0.850186
212, 49, 0.611073
212, 50, 0.964882
212, 51, 0.997243
212, 52, 0.85354
212, 53, 0.889129
212, 54, 1.06495
212, 55, 1.10694
212, 56, 1.00975
212, 57, 0.988792
212, 58, 1.02368
212, 59, 1.10154
212, 60, 0.836964
212, 61, 0.836778
212, 62, 0.917167
212, 63, 0.974411
212, 64, 0.831079
212, 65, 0.835779
212, 66, 0.946974
212, 67, 0.915612
212, 68, 0.870016
212, 69, 0.800748
212, 70, 0.940811
212, 71, 0.839054
212, 72, 0.976604
212, 73, 0.853488
212, 74, 1.00354
212, 75, 0.970346
212, 76, 0.905012
212, 77, 0.924041
212, 78, 0.844074
212, 79, 0.874563
212, 80, 0.837191
212, 81, 0.628342
212, 82, 0.791385
212, 83, 0.991804
212, 84, 0.907479
212, 85, 1.21645
212, 86, 0.937945
212, 87, 1.04347
212, 88, 1.03042
212, 89, 0.98532
212, 90, 0.929113
212, 91, 0.856607
212, 92, 1.11838
212, 93, 1.13186
212, 94, 0.999213
212, 95, 0.80148
213, 0, 0.830469
213, 1, 0.942481
213, 2, 0.797065
213, 3, 0.904792
213, 4, 0.932126
213, 5, 0.88091
213, 6, 0.897843
213, 7, 1.07379
213, 8, 1.05599
213, 9, 0.988966
213, 10, 1.51074
213, 11, 1.17966
213, 12, 0.76588
213, 13, 0.794585
213, 14, 0.999232
213, 15, 0.930791
213, 16, 1.00604
213, 17, 0.987312
213, 18, 1.04468
213, 19, 0.859907
213, 20, 1.02961
213, 21, 1.02194
213, 22, 0.955026
213, 23, 1.06635
213, 24, 0.951955
213, 25, 0.922091
213, 26, 0.94246
213, 27, 0.924971
213, 28, 0.974726
213, 29, 0.875919
213, 30, 0.855291
213, 31, 0.962369
213, 32, 0.988538
213, 33, 1.02675
213, 34, 1.00623
213, 35, 0.981218
213, 36, 0.958784
213, 37, 0.917479
213, 38, 0.925696
213, 39, 0.919722
213, 40, 1.1101
213, 41, 0.931123
213, 42, 0.933396
213, 43, 0.899985
213, 44, 0.820784
213, 45, 1.15533
213, 46, 0.75842
213, 47, 0.999252
213, 48, 1.00483
213, 49, 0.945637
213, 50, 0.956435
213, 51, 0.957616
213, 52, 0.93034
213, 53, 0.932421
213, 54, 1.02698
